"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"40 錦糸町店","P_4.00","1,757.1","458","170","505","522,498","87,232,518","28.8%","37.1%","16.3%","129.0%","20,677"
"41 座間店","P_4.00","1,566.4","322","37","458","120,431","25,492,860","29.3%","11.4%","21.2%","39.1%","6,024"
"42 平塚駅前店","P_4.00","1,755.7","322","57","324","196,347","40,262,232","18.5%","17.6%","20.5%","95.2%","9,412"
"43 上永谷店","P_4.00","1,555.0","139","10","329","37,811","6,351,680","21.2%","7.3%","16.8%","34.5%","3,794"
"44 姫路店　","P_4.08","1,323.8","237","32","265","108,370","21,679,119","20.0%","13.7%","20.0%","68.4%","7,062"
"45 新開地店","P_4.00","1,183.3","410","134","269","405,559","56,851,041","22.7%","32.8%","13.9%","144.5%","17,198"
"46 仙台東店","P_4.00","1,779.7","257","51","369","190,026","37,381,461","20.8%","20.0%","19.6%","96.5%","11,236"
"47 仙台泉店","P_4.00","2,099.4","334","93","566","316,300","53,310,685","26.9%","27.9%","16.7%","103.4%","16,138"
"48 福岡本店","P_4.00","3,233.6","400","71","623","215,518","38,689,532","19.3%","17.8%","17.3%","92.1%","9,532"
"49 筑紫野店","P_4.00","2,799.3","638","125","572","357,806","73,331,624","20.4%","19.6%","19.9%","95.8%","10,221"
"50 福重店","P_4.00","2,498.6","320","79","523","236,497","43,828,843","20.9%","24.5%","18.1%","117.3%","13,450"
"51 伊都店","P_4.00","1,747.6","240","25","347","81,135","19,579,118","19.9%","10.6%","23.9%","53.6%","5,545"
"52 飯塚店","P_4.00","1,913.5","312","43","356","129,950","26,041,933","18.6%","13.9%","19.6%","74.6%","7,600"
"53 中間店","P_4.00","2,163.9","244","34","404","101,111","19,023,702","18.7%","13.9%","18.3%","74.7%","7,290"
"54 門司店","P_4.00","543.0","159","17","55","48,177","9,311,084","10.2%","10.5%","18.8%","102.9%","5,553"
"55 松浦店","P_4.00","239.9","160","10","12","28,283","8,563,093","5.1%","6.2%","30.2%","120.9%","2,846"
"56 佐々インター店","P_4.00","1,558.3","313","87","263","242,824","63,920,213","16.9%","27.7%","25.6%","163.9%","14,134"
"57 大野店","P_4.00","326.9","120","15","30","48,324","15,582,048","9.3%","12.2%","31.8%","132.0%","6,381"
"58 佐世保南店","P_4.00","1,148.1","251","63","254","189,189","50,137,020","22.1%","25.3%","25.8%","114.3%","13,241"
"59 大村店","P_4.00","751.5","200","52","128","147,283","31,668,980","17.1%","26.2%","20.8%","153.5%","14,349"
"60 諫早店","P_4.00","1,574.2","316","62","322","186,746","51,870,347","20.5%","19.6%","27.3%","95.7%","10,254"
"61 長与店","P_4.00","706.1","251","42","170","124,040","30,052,762","24.1%","16.9%","23.7%","70.1%","8,738"
"62 女神店","P_4.00","1,013.3","399","69","133","197,054","48,349,192","13.1%","17.3%","23.9%","131.9%","8,851"
"63 大分本店","P_4.00","2,496.0","264","19","356","58,391","15,013,143","14.2%","7.1%","25.4%","49.8%","3,723"
"64 南大分店","P_4.00","1,433.7","336","62","307","170,047","32,780,166","21.4%","18.4%","18.6%","86.0%","9,835"
"65 日向店","P_4.00","1,025.2","315","61","150","167,279","29,935,618","14.6%","19.2%","16.8%","131.7%","10,190"
"66 都城店","P_4.00","1,901.0","250","27","434","78,190","18,618,240","22.8%","10.7%","23.4%","46.8%","5,511"
"67 大淀店","P_4.00","2,418.7","395","99","562","259,993","47,102,340","23.3%","25.0%","17.5%","107.6%","13,282"
"68 延岡店","P_4.00","952.8","349","100","177","266,017","52,608,664","18.6%","28.8%","19.3%","155.1%","15,435"
"69 松橋インター店","P_4.00","761.6","256","30","155","95,995","21,463,500","20.4%","11.9%","22.4%","58.5%","5,975"
"70 八代店","P_4.00","1,049.9","281","52","161","173,160","31,296,800","15.3%","18.4%","18.1%","120.4%","9,578"
