"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"店舗平均","-","-","96","-","-","26,820","3,830,702","-","-","13.6%","-","17,183"
"10 倉賀野店","S_2.50","35.7","36","28","28","14,227","1,437,086","79.6%","79.6%","10.1%","100.0%","19,448"
"27 千葉みなと店","S_2.50","24.9","22","19","20","5,180","617,518","79.2%","84.6%","11.9%","106.8%","19,512"
"63 大分本店","S_2.50","156.0","40","23","85","7,414","1,776,098","54.7%","58.7%","21.4%","107.3%","13,778"
