"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"18 上田店","S_5.43","166.9","39","17","63","12,262","2,215,310","37.5%","44.0%","17.6%","117.4%","10,559"
"19 S熊谷店","S_5.49","240.0","49","30","117","23,357","3,228,800","48.6%","61.6%","13.8%","126.7%","15,224"
"20 S鴻巣店","S_5.49","233.0","84","40","122","32,942","5,085,142","52.2%","47.8%","15.4%","91.7%","11,821"
"21 S上里店","S_5.49","305.9","114","58","140","43,388","5,315,122","45.7%","50.8%","12.3%","111.2%","12,171"
"22 入間店","S_5.49","160.8","77","37","66","26,292","3,368,183","40.9%","48.4%","12.8%","118.3%","11,473"
"23 坂戸店","S_5.49","165.6","58","35","84","28,834","3,784,377","50.9%","60.8%","13.1%","119.5%","14,250"
"25 杉戸店","S_5.49","192.5","74","35","95","24,653","3,625,170","49.6%","47.3%","14.7%","95.4%","11,413"
"26 羽生店","S_5.49","299.1","79","33","121","24,419","3,088,904","40.4%","41.7%","12.6%","103.3%","10,190"
"27 千葉みなと店","S_5.49","282.5","133","83","176","58,313","8,780,645","62.4%","62.7%","15.1%","100.5%","15,199"
"28 浜野店","S_5.49","408.3","80","52","191","41,319","4,435,763","46.8%","64.2%","10.7%","137.2%","16,182"
"29 佐倉店","S_5.49","299.9","56","31","146","24,992","3,343,753","48.6%","55.2%","13.4%","113.5%","13,612"
"30 S東金店","S_5.49","162.4","46","33","83","24,530","2,598,186","51.1%","70.9%","10.6%","138.7%","18,048"
"32 旭店","S_5.49","179.0","39","14","55","11,885","1,404,979","31.0%","37.1%","11.8%","119.8%","9,016"
"33 妙典駅前店","S_6.25","209.2","54","30","119","26,103","3,319,914","56.9%","55.3%","12.7%","97.1%","13,773"
"34 ＷＡＫＯ鹿島店","S_5.49","265.6","21","6","85","4,394","994,393","32.2%","28.0%","22.0%","87.0%","6,783"
"35 神栖店","S_5.49","218.6","36","16","75","11,707","2,039,183","34.4%","44.2%","16.6%","128.4%","11,365"
"36 立川店","S_5.49","435.0","116","35","211","26,492","5,214,095","48.5%","30.4%","18.6%","62.7%","7,562"
"38 八王子北野店","S_6.25","360.8","93","35","149","28,568","6,094,593","41.3%","37.6%","20.4%","91.0%","9,436"
"41 座間店","S_5.49","173.7","101","50","86","39,223","7,759,002","49.6%","49.9%","19.8%","100.5%","12,705"
"42 平塚駅前店","S_5.49","204.7","63","43","133","33,978","5,640,393","64.8%","67.9%","16.6%","104.8%","17,919"
"43 上永谷店","S_5.56","204.8","72","30","80","24,161","3,415,433","39.1%","41.6%","14.1%","106.3%","10,705"
"44 姫路店　","S_5.43","212.7","87","51","114","36,862","4,595,588","53.7%","59.1%","12.2%","110.1%","14,405"
"45 新開地店","S_5.49","386.6","114","60","213","41,818","5,962,241","55.0%","52.7%","14.0%","95.8%","13,498"
"46 仙台東店","S_5.49","28.0","28","18","18","16,725","2,838,903","65.4%","65.4%","16.5%","100.0%","19,435"
"47 仙台泉店","S_5.49","25.0","25","14","14","13,185","1,894,361","57.8%","57.8%","14.0%","100.0%","16,866"
"48 福岡本店","S_5.49","237.4","79","44","112","33,871","7,314,748","47.0%","55.2%","19.9%","117.4%","14,332"
"49 筑紫野店","S_5.49","312.9","119","60","127","44,122","12,047,306","40.4%","50.3%","25.8%","124.4%","12,563"
"50 福重店","S_5.49","467.7","60","31","252","23,028","4,682,063","53.9%","52.5%","19.0%","97.4%","13,160"
"51 伊都店","S_5.49","437.0","80","38","245","28,217","6,286,282","56.1%","47.7%","20.6%","85.1%","11,686"
"52 飯塚店","S_5.49","325.1","67","34","137","26,284","5,744,589","42.1%","51.5%","20.4%","122.3%","13,013"
"53 中間店","S_5.49","219.8","60","36","107","24,566","6,095,478","48.7%","60.6%","23.3%","124.4%","14,945"
"54 門司店","S_5.49","154.0","52","20","52","13,758","2,812,146","33.8%","38.2%","18.7%","113.2%","9,564"
"55 松浦店","S_5.49","97.0","80","23","25","15,193","3,034,795","26.2%","28.2%","17.9%","107.9%","6,866"
"56 佐々インター店","S_5.49","254.9","40","20","97","14,750","3,662,431","38.1%","50.1%","23.2%","131.5%","12,374"
"57 大野店","S_5.49","130.9","71","30","41","21,739","4,816,289","31.0%","42.5%","20.7%","136.8%","11,179"
"58 佐世保南店","S_5.49","136.0","56","26","63","19,450","4,228,838","46.6%","46.2%","20.5%","99.0%","11,625"
"59 大村店","S_5.49","142.0","57","20","56","14,856","2,832,966","39.3%","34.4%","18.0%","87.6%","8,527"
"60 諫早店","S_5.49","259.4","79","39","107","26,955","6,057,979","41.2%","49.4%","20.7%","119.9%","12,247"
"61 長与店","S_5.49","34.6","35","21","21","16,059","3,782,574","60.3%","60.3%","22.0%","100.0%","15,103"
"62 女神店","S_5.49","129.5","79","41","54","28,506","6,086,402","41.8%","51.2%","19.4%","122.6%","12,479"
"63 大分本店","S_5.49","447.0","86","41","184","29,859","6,788,071","41.1%","47.8%","21.4%","116.4%","12,033"
"64 南大分店","S_5.49","236.7","35","15","104","11,581","2,323,418","44.0%","41.8%","19.2%","95.0%","10,577"
"65 日向店","S_5.49","206.1","70","26","69","18,802","4,137,120","33.6%","37.8%","19.7%","112.5%","9,318"
"66 都城店","S_5.49","171.2","69","27","65","19,065","3,758,750","37.8%","39.6%","18.4%","104.6%","9,520"
"67 大淀店","S_5.49","390.0","78","37","185","28,052","4,872,254","47.5%","47.5%","16.0%","100.1%","11,839"
"68 延岡店","S_5.49","81.0","63","27","34","19,808","4,086,055","42.5%","43.3%","19.0%","102.0%","10,540"
"69 松橋インター店","S_5.49","67.5","68","29","29","21,521","2,519,899","42.5%","42.5%","11.7%","100.0%","10,475"
"70 八代店","S_5.49","81.0","41","27","47","19,233","2,613,252","57.8%","65.4%","13.6%","113.2%","15,707"
