"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"店舗平均","-","-","95","-","-","26,345","3,726,123","-","-","13.3%","-","17,323"
"10 倉賀野店","S_2.50","34.7","35","27","27","13,537","1,607,346","76.7%","76.7%","11.9%","100.0%","18,818"
"27 千葉みなと店","S_2.50","24.1","21","18","20","4,990","750,577","82.5%","86.5%","15.0%","104.9%","19,299"
"63 大分本店","S_2.50","156.0","40","24","84","7,818","1,368,200","54.1%","61.2%","14.6%","113.1%","14,905"
