"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"店舗平均","-","-","82","-","-","19,310","3,087,224","-","-","15.0%","-","16,533"
"10 倉賀野店","S_2.50","35.8","36","28","28","9,777","1,249,109","77.9%","77.9%","12.8%","100.0%","18,931"
"18 上田店","S_2.72","25.2","25","8","8","1,188","128,800","31.9%","31.9%","10.4%","100.0%","8,726"
"63 大分本店","S_2.50","188.0","40","27","98","8,345","1,709,315","52.0%","67.5%","18.2%","129.9%","16,164"
