"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"店舗平均","-","-","75","-","-","19,148","2,928,554","-","-","14.2%","-","17,543"
"10 倉賀野店","S_2.50","35.9","36","28","28","10,202","1,288,894","78.6%","78.6%","12.6%","100.0%","18,917"
"63 大分本店","S_2.50","188.0","40","27","96","8,946","1,639,660","51.3%","66.8%","16.0%","130.2%","16,268"
